// Old Card Album Obtainable Items Database
//
// Structure of Database:
// GroupID,ItemID,Rate

IG_CardAlbum,4001,10	// ²¨Àû¿¨Æ¬
IG_CardAlbum,4002,10	// ÂÌÃŞ³æ¿¨Æ¬
IG_CardAlbum,4003,6		// ³æÓ¼¿¨Æ¬
IG_CardAlbum,4004,11	// ÍÁ²¨Àû¿¨Æ¬
IG_CardAlbum,4005,1		// Ê¥µ®²¨Àû¿¨Æ¬
IG_CardAlbum,4006,7		// ·èÍÃ¿¨Æ¬
IG_CardAlbum,4007,4		// ´ó×ìÄñµ°¿¨Æ¬
IG_CardAlbum,4008,10	// Ğ¡¼¦¿¨Æ¬
IG_CardAlbum,4009,10	// ²ÔÓ¬¿¨Æ¬
IG_CardAlbum,4010,10	// Ê÷¾«¿¨Æ¬
IG_CardAlbum,4011,10	// µ°¿ÇĞ¡¼¦¿¨Æ¬
IG_CardAlbum,4012,8		// µÁ³æÂÑ¿¨Æ¬
IG_CardAlbum,4013,7		// ÒÏÂÑ¿¨Æ¬
IG_CardAlbum,4014,5		// ÂŞ´ïÍÜ¿¨Æ¬
IG_CardAlbum,4015,7		// ÍºÓ¥¿¨Æ¬
IG_CardAlbum,4016,7		// µÁ³æ¿¨Æ¬
IG_CardAlbum,4017,5		// Ğ¡Ò°Öí¿¨Æ¬
IG_CardAlbum,4019,5		// ·ä±ø¿¨Æ¬
IG_CardAlbum,4020,5		// ÎüÑªòùòğ¿¨Æ¬
IG_CardAlbum,4021,5		// Ò¡¹ö»È³æ¿¨Æ¬
IG_CardAlbum,4022,5		// Ä§¹½¿¨Æ¬
IG_CardAlbum,4023,5		// É³Ä®Ó×ÀÇ¿¨Æ¬
IG_CardAlbum,4024,5		// Æ¯¸¡³æ¿¨Æ¬
IG_CardAlbum,4025,5		// Ğ°º¡Õ½Ê¿¿¨Æ¬
IG_CardAlbum,4026,3		// ¸¡ÀÕµÁ³æ¿¨Æ¬
IG_CardAlbum,4027,3		// ¿â¿ËÀ×¿¨Æ¬
IG_CardAlbum,4028,3		// °×Êó¿¨Æ¬
IG_CardAlbum,4029,3		// ÀÇ¿¨Æ¬
IG_CardAlbum,4030,3		// ÂüÍÓÂÜÄ§»¨¿¨Æ¬
IG_CardAlbum,4031,3		// ´ó×ìÄñ¿¨Æ¬
IG_CardAlbum,4032,3		// ÎÏÅ£¿¨Æ¬
IG_CardAlbum,4033,3		// ²¨²¨Àû¿¨Æ¬
IG_CardAlbum,4034,3		// É­Áé¿¨Æ¬
IG_CardAlbum,4035,3		// º£¿û¿¨Æ¬
IG_CardAlbum,4036,3		// Ä¦¿¨¿¨Æ¬
IG_CardAlbum,4037,3		// ÇàÉß¿¨Æ¬
IG_CardAlbum,4038,3		// ¸¯Ê¬¿¨Æ¬
IG_CardAlbum,4039,3		// Æ°³æ¿¨Æ¬
IG_CardAlbum,4041,3		// ËÉÊó¿¨Æ¬
IG_CardAlbum,4042,3		// ÂÌ²ÔÓ¬¿¨Æ¬
IG_CardAlbum,4043,3		// °×ÒÏ¿¨Æ¬
IG_CardAlbum,4044,3		// ÀêÃ¨¿¨Æ¬
IG_CardAlbum,4045,3		// ÇÂĞÎ³æ¿¨Æ¬
IG_CardAlbum,4046,3		// ÍÁ²¦Êó¿¨Æ¬
IG_CardAlbum,4048,3		// ¶¾Ä§¹½¿¨Æ¬
IG_CardAlbum,4049,3		// ó¦Ğ·¿¨Æ¬
IG_CardAlbum,4050,3		// ÂêÀÕµÁ³æ¿¨Æ¬
IG_CardAlbum,4051,3		// ÁïÁïºï¿¨Æ¬
IG_CardAlbum,4052,3		// ³¤ÀÏÊ÷¾«¿¨Æ¬
IG_CardAlbum,4053,1		// ºÚÒÏ¿¨Æ¬
IG_CardAlbum,4055,3		// Ë®Ä¸¿¨Æ¬
IG_CardAlbum,4056,3		// ÁÔÓ¬¿¨Æ¬
IG_CardAlbum,4057,2		// ÖØ½ğÊô»È³æ¿¨Æ¬
IG_CardAlbum,4058,2		// Í»±äÍÜ¿¨Æ¬
